0, 02-05-2020 20:20:41, Hardware monitoring log v1.5 ,,,,,,,,
1, 02-05-2020 20:20:41, GeForce RTX 2070,Intel(R) HD Graphics 630,,,,,,,
2, 02-05-2020 20:20:41, GPU1 usage          ,GPU1 memory usage   ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,,
80, 02-05-2020 20:23:30,4,455.852,29.688,4191.158,3261,90.7,14.286,,66.14
80, 02-05-2020 20:23:31,4,455.852,30.078,4191.158,3260,90.7,13.57,,66.15
80, 02-05-2020 20:23:32,4,455.852,28.125,4191.158,3254,90,13.225,,66.15
80, 02-05-2020 20:23:33,4,455.852,30.859,4191.158,3261,89.8,13.037,,66.15
80, 02-05-2020 20:23:34,4,455.852,29.688,4191.158,3262,88.8,14.511,,66.12
80, 02-05-2020 20:23:35,4,456.352,28.906,4191.158,3262,88.6,13.486,,66.12
80, 02-05-2020 20:23:36,4,456.352,28.906,4191.159,3254,88.2,13.698,,66.12
80, 02-05-2020 20:23:37,4,456.352,31.25,4191.158,3262,86.9,13.325,,66.46
80, 02-05-2020 20:23:38,4,456.352,28.906,4191.158,3263,86.4,13.161,,66.14
80, 02-05-2020 20:23:39,3,456.352,30.078,4191.158,3263,86.7,14.307,,66.61
80, 02-05-2020 20:23:40,3,456.352,28.516,4191.158,3253,86.2,13.611,,66.16
80, 02-05-2020 20:23:41,4,456.352,44.141,4191.159,3262,82.6,13.886,,66.16
80, 02-05-2020 20:23:42,3,456.352,54.688,4191.158,3266,80.4,15.893,,66.32
80, 02-05-2020 20:23:43,3,456.352,55.859,4191.158,3256,78.9,15.134,,66.2
80, 02-05-2020 20:23:44,3,456.352,54.688,4191.159,3252,78.4,15.378,,66.2
80, 02-05-2020 20:23:45,3,456.352,56.25,4191.158,3263,78.7,15.477,,66.2
80, 02-05-2020 20:23:46,3,456.352,54.688,4191.158,3265,77.4,16.395,,66.14
80, 02-05-2020 20:23:47,3,456.352,57.031,4191.158,3248,76.4,15.559,,66.17
80, 02-05-2020 20:23:48,3,456.352,55.859,4191.158,3248,76.8,14.522,,66.18
80, 02-05-2020 20:23:49,3,456.352,55.078,4191.158,3258,76.9,14.744,,66.18
80, 02-05-2020 20:23:50,3,456.352,56.25,4191.144,3258,76.3,16.035,,66.18
80, 02-05-2020 20:23:51,3,456.352,42.969,4191.144,3248,78.1,14.678,,66.6
80, 02-05-2020 20:23:52,4,456.352,28.125,4191.175,3246,80.3,14.17,,66.18
80, 02-05-2020 20:23:53,4,456.352,28.906,4191.175,3254,80.5,14.351,,66.18
80, 02-05-2020 20:23:54,4,456.352,32.031,4191.159,3258,79.5,14.998,,66.59
80, 02-05-2020 20:23:55,3,456.352,28.516,4191.159,3247,79.5,14.084,,66.17
80, 02-05-2020 20:23:56,4,456.352,29.297,4191.158,3247,78.4,14.588,,66.43
80, 02-05-2020 20:23:57,4,456.352,30.078,4191.158,3257,78.7,14.687,,66.16
80, 02-05-2020 20:23:58,3,456.352,30.859,4191.158,3259,77.9,15.489,,66.16
80, 02-05-2020 20:23:59,4,456.352,29.297,4191.159,3248,78.2,15.594,,66.29
80, 02-05-2020 20:24:00,4,456.352,31.641,4191.159,3256,76.7,15.514,,66.18
80, 02-05-2020 20:24:01,4,456.352,28.516,4191.158,3256,77.1,14.952,,66.17
80, 02-05-2020 20:24:02,4,456.352,30.859,4191.158,3257,76.4,15.146,,66.17
80, 02-05-2020 20:24:03,3,456.352,28.516,4191.159,3254,76.4,14.439,,66.17
80, 02-05-2020 20:24:04,4,456.352,29.297,4191.158,3255,75.5,15.562,,66.17
80, 02-05-2020 20:24:05,4,456.352,32.031,4191.158,3255,74.6,17.155,,66.16
80, 02-05-2020 20:24:06,3,456.352,55.078,4191.158,3257,70.9,16.083,,66.16
80, 02-05-2020 20:24:07,3,456.352,55.859,4191.158,3257,69.3,17.027,,66.16
80, 02-05-2020 20:24:08,3,456.352,54.688,4191.158,3250,69.5,16.681,,66.13
80, 02-05-2020 20:24:09,4,456.352,57.031,4191.159,3250,69.2,17.73,,66.15
80, 02-05-2020 20:24:10,3,456.352,56.641,4191.159,3260,69.9,17.209,,66.12
80, 02-05-2020 20:24:11,3,456.352,54.297,4191.158,3251,68.7,16.602,,66.12
80, 02-05-2020 20:24:12,3,456.352,55.078,4191.158,3251,68.4,16.611,,66.12
80, 02-05-2020 20:24:13,3,456.352,55.469,4191.159,3251,67.9,17.075,,66.57
80, 02-05-2020 20:24:14,3,456.352,53.906,4191.158,3263,68.8,16.858,,66.15
80, 02-05-2020 20:24:15,3,456.352,55.078,4191.158,3253,67,17.951,,66.15
80, 02-05-2020 20:24:16,3,456.352,32.422,4191.159,3253,71.2,16.482,,66.22
80, 02-05-2020 20:24:17,3,456.352,30.859,4191.158,3257,71.4,15.875,,66.2
80, 02-05-2020 20:24:18,3,456.352,28.516,4191.158,3257,70.4,15.982,,66.2
80, 02-05-2020 20:24:19,4,456.352,27.734,4191.159,3266,70.9,15.874,,66.2
80, 02-05-2020 20:24:20,3,456.352,29.297,4191.158,3254,70.2,15.972,,66.15
80, 02-05-2020 20:24:21,3,456.352,28.906,4191.158,3260,69.2,17.179,,66.15
80, 02-05-2020 20:24:22,4,456.352,28.906,4191.158,3260,69.7,16.247,,66.12
80, 02-05-2020 20:24:23,3,456.352,27.734,4191.158,3255,69.1,17.311,,66.12
80, 02-05-2020 20:24:24,3,456.352,31.25,4191.159,3256,68.9,17.08,,66.12
80, 02-05-2020 20:24:25,3,456.352,29.688,4191.159,3262,68.8,16.872,,66.16
80, 02-05-2020 20:24:26,3,456.352,28.906,4191.158,3262,68.5,16.71,,66.18
80, 02-05-2020 20:24:27,3,456.352,29.297,4191.158,3255,68.2,16.926,,66.17
80, 02-05-2020 20:24:28,3,456.352,29.688,4191.158,3256,67.6,18.397,,66.17
80, 02-05-2020 20:24:29,3,456.352,28.125,4191.159,3261,67.5,16.119,,66.17
80, 02-05-2020 20:24:30,3,456.352,41.016,4191.159,3256,65.1,17.479,,66.14
80, 02-05-2020 20:24:31,3,456.352,53.906,4191.158,3255,63.1,17.805,,66.14
80, 02-05-2020 20:24:32,3,456.352,53.516,4191.159,3256,63,18.199,,66.14
80, 02-05-2020 20:24:33,3,456.352,55.469,4191.159,3265,61.7,21.156,,66.12
80, 02-05-2020 20:24:34,3,456.352,55.469,4191.159,3267,62.3,18.946,,66.12
80, 02-05-2020 20:24:35,3,456.352,57.031,4191.158,3267,62.2,18.541,,66.65
80, 02-05-2020 20:24:36,3,456.352,53.125,4191.158,3258,61.9,18.721,,66.65
80, 02-05-2020 20:24:37,3,456.352,56.641,4191.158,3265,61.1,19.262,,66.15
80, 02-05-2020 20:24:38,3,456.352,55.859,4191.158,3258,61.3,18.81,,66.28
80, 02-05-2020 20:24:39,3,456.352,53.906,4191.159,3257,60.6,19.351,,66.17
80, 02-05-2020 20:24:40,3,456.352,55.469,4191.158,3257,60.9,19.164,,66.17
80, 02-05-2020 20:24:41,3,456.352,54.688,4191.158,3266,60,19.679,,66.17
80, 02-05-2020 20:24:42,3,456.352,55.859,4191.159,3258,59.9,18.756,,66.15
80, 02-05-2020 20:24:43,3,456.352,54.688,4191.157,3258,59.9,20.119,,66.15
80, 02-05-2020 20:24:44,3,456.352,55.078,4191.157,3259,60.3,19.308,,66.15
80, 02-05-2020 20:24:45,3,456.352,56.25,4191.159,3267,58.7,20.152,,66.15
80, 02-05-2020 20:24:46,3,456.352,55.469,4191.159,3269,59.1,21.496,,66.15
80, 02-05-2020 20:24:47,3,456.352,56.25,4191.158,3260,58.9,20.636,,66.16
80, 02-05-2020 20:24:48,3,456.352,54.297,4191.158,3260,58.5,19.679,,66.16
80, 02-05-2020 20:24:49,3,456.352,54.688,4191.159,3266,58.6,19.954,,66.16
80, 02-05-2020 20:24:50,3,456.352,45.313,4191.158,3259,59.5,20.037,,66.72
80, 02-05-2020 20:24:51,3,456.352,29.297,4191.158,3260,61.7,18.423,,66.19
80, 02-05-2020 20:24:52,3,456.352,29.297,4191.158,3260,61.7,18.135,,66.54
80, 02-05-2020 20:24:53,3,456.352,29.297,4191.158,3267,60.9,20.027,,66.54
80, 02-05-2020 20:24:54,3,456.352,29.297,4191.159,3260,60.8,18.632,,66.16
80, 02-05-2020 20:24:55,3,456.352,29.297,4191.158,3260,60.7,19.296,,66.43
80, 02-05-2020 20:24:56,3,456.352,28.516,4191.158,3260,60.4,18.487,,66.15
80, 02-05-2020 20:24:57,3,456.352,27.734,4191.158,3265,60.1,18.734,,66.15
80, 02-05-2020 20:24:58,3,456.352,31.641,4191.159,3260,59.8,18.981,,66.34
80, 02-05-2020 20:24:59,3,456.352,28.125,4191.159,3260,59.3,19.805,,66.12
80, 02-05-2020 20:25:00,4,456.352,28.516,4191.158,3260,59,18.78,,66.23
